"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"10823",68,50939,173103,689,57,2,20.07,12,0.49,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"51624",67,73069,124937,701,89,3,22.61,60,0.63,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"220465",20,80693,72813,593,114,1,16.7,48,0.22,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"241464",18,98761,103242,764,69,4,11.75,24,0.15,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"63092",50,52971,65400,497,16,2,21.25,48,0.1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"13588",55,48611,243426,518,62,3,24.02,24,0.73,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"234230",23,113184,191894,673,21,2,22.79,60,0.42,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"44448",48,106542,74836,708,104,1,8.17,24,0.85,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"202280",33,24991,41718,418,77,1,10.42,60,0.86,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"29729",36,25341,143395,309,74,2,24.68,12,0.31,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"250702",43,141768,44065,643,92,4,14.06,48,0.16,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"82643",58,86157,162326,514,33,2,24.12,24,0.87,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"205470",20,99652,32354,482,114,2,18.64,48,0.44,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"248550",37,48771,197772,694,98,1,19.26,60,0.52,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"139142",65,38041,191461,364,68,1,18.89,24,0.26,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"127204",33,98342,216302,325,72,1,16.83,12,0.63,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"249803",64,41303,111659,403,6,2,24.12,60,0.18,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"145232",38,74454,33327,554,5,3,16.21,60,0.72,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"208433",44,87267,118825,842,109,2,12.54,60,0.8,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"41108",59,98084,191274,772,45,2,22.21,36,0.86,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"184961",38,57931,173321,756,81,2,22.87,60,0.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"117470",31,43079,145193,364,11,2,15.78,60,0.38,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"103220",33,124136,183600,449,73,1,12.9,24,0.57,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"145583",33,34892,160222,767,13,2,18.65,24,0.54,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"158109",60,124951,30700,381,71,4,17.69,60,0.57,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"137561",56,116494,117670,553,113,4,23.47,48,0.26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"8400",32,60309,11874,596,41,1,6.92,48,0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
"166346",57,80238,129601,821,84,3,6.21,48,0.14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"11788",47,110948,233079,824,111,1,20.4,36,0.43,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"234917",44,53597,89364,834,67,2,24.69,24,0.61,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"48918",22,141474,201994,593,92,4,11.47,12,0.42,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"191406",20,61970,245996,730,93,2,15.1,36,0.65,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"101518",45,44779,77659,677,100,3,14.51,24,0.32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"139653",56,87269,53365,326,64,1,3.02,60,0.75,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
"251372",39,99470,20019,326,58,1,10.88,12,0.25,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"150161",59,57659,122774,386,37,1,10.96,36,0.85,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"240193",57,45371,31157,610,56,4,7.19,12,0.9,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"116699",48,127755,21349,658,96,2,22.81,24,0.49,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"195471",30,83592,79088,441,75,2,14.89,24,0.87,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"141300",65,142985,227027,834,67,2,11.42,36,0.65,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"149664",64,96737,114153,440,59,1,3.05,60,0.57,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"144912",36,147371,108138,360,73,4,2.63,60,0.29,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"182149",32,136915,164838,651,111,4,22.54,12,0.29,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"55333",46,57556,13132,848,28,4,22.9,24,0.84,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"131343",25,133165,45928,700,9,3,4.33,36,0.76,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"206591",58,61400,64344,832,16,3,14.14,60,0.5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"208818",54,114460,188335,532,66,4,10.33,36,0.67,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"238202",49,79575,134706,422,83,1,14.9,24,0.34,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"178133",22,142028,156440,614,31,2,8.23,48,0.33,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"140490",59,67817,178677,741,48,2,5.92,24,0.66,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"84587",20,142407,23403,336,34,4,6.99,48,0.32,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"237404",23,65550,152147,398,75,3,17,36,0.2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"7545",41,24812,121644,341,113,1,16.32,24,0.89,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"16278",30,58671,92078,659,70,4,17.56,60,0.13,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"54859",20,58678,248262,709,107,3,6.37,36,0.39,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
"43544",47,43711,196949,523,0,4,10.92,48,0.42,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"203239",57,108452,81214,335,109,3,10.1,48,0.27,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"237",36,74307,66303,433,79,4,19.1,12,0.82,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"223193",58,60402,154176,301,77,1,5.03,48,0.27,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"187610",29,66329,109585,804,83,2,12.46,48,0.29,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"200425",34,71797,52099,393,33,3,3.82,24,0.84,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"226102",68,15687,211574,559,26,4,17.04,24,0.12,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"78624",59,16591,49850,395,97,2,20.95,12,0.49,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"103209",43,137378,214425,531,3,4,6.85,60,0.48,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"4768",18,60789,26233,465,99,3,9.2,24,0.36,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"14022",45,80640,195576,489,99,1,9.32,36,0.59,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"92106",57,140294,178272,644,119,4,17.57,48,0.28,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"168537",62,132074,234229,385,111,2,7.15,24,0.23,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"190407",58,24037,115384,505,22,2,6.46,12,0.64,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"180240",65,92525,108552,782,90,1,21.16,12,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"184048",61,69548,218771,404,12,3,4.08,24,0.27,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"121889",69,90270,90218,575,92,4,7.58,24,0.74,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"19044",24,42695,82780,777,87,4,19.69,60,0.79,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"167386",23,55352,105297,464,43,4,11.43,60,0.35,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"232762",67,143494,59566,514,108,3,19.82,60,0.5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"121774",38,33081,173867,467,114,1,7.72,60,0.73,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"222057",41,132782,217773,401,9,2,13.22,48,0.14,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"170825",52,101117,78652,654,115,2,5.71,24,0.15,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"2978",57,106013,172332,626,53,4,2.61,48,0.22,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"58978",61,70292,78976,386,107,1,22.86,60,0.37,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"60872",47,125418,27767,639,42,1,17.83,12,0.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"141812",47,33336,169689,366,71,2,8.96,60,0.88,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"254706",68,105296,249441,542,38,1,18.66,48,0.69,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"65557",43,32662,96766,676,25,1,15.45,36,0.9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"64511",49,101546,140015,691,12,3,8.27,48,0.15,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"223960",46,142250,108692,330,101,4,2.37,12,0.12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"180360",65,108227,61067,545,21,1,14.18,48,0.16,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"106106",42,81619,94802,611,102,3,4.78,12,0.69,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"110798",55,67234,47827,515,75,3,4.41,12,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"68302",61,126907,31993,651,52,2,18.69,48,0.32,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"95078",58,104100,207183,734,69,3,13.79,48,0.15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"120139",50,55078,232780,598,100,3,18.04,12,0.73,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"191420",21,31961,46515,581,119,4,12.46,24,0.66,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"123168",45,124468,192312,731,65,3,4.44,12,0.73,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"178626",28,139454,125983,321,2,3,2.71,24,0.82,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"98275",67,21727,45145,807,14,1,12.01,24,0.57,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"63856",23,119034,242377,735,107,4,9.08,12,0.78,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"165223",46,94789,221604,532,108,3,22.52,36,0.89,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"134669",50,132861,140982,556,78,3,3.92,60,0.64,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"98315",55,82138,7662,570,15,2,23.84,12,0.23,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
"197523",59,149196,153184,326,70,2,22.54,48,0.7,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"43637",22,121924,217119,478,107,1,24.19,60,0.39,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"174989",68,125798,138526,421,107,2,13.1,36,0.83,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"86104",51,91324,94199,663,47,3,2.28,12,0.28,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"220125",22,136440,188513,840,0,2,8.43,24,0.14,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"215125",52,37649,111951,632,72,2,13.61,48,0.48,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"239462",33,147787,215194,327,52,4,13.07,24,0.77,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"107710",54,106753,86082,627,77,2,23.82,60,0.45,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"112327",23,25862,43210,586,28,3,4.34,60,0.82,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"20687",22,137706,125764,427,41,1,8.31,60,0.22,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"77171",64,65496,66649,830,1,4,3.63,24,0.21,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"43966",49,121781,164451,348,100,4,4.17,12,0.69,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"228738",59,131046,98262,375,71,1,18.51,48,0.51,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"227166",60,60496,163418,611,33,2,13.44,48,0.11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"210486",41,86919,226579,551,87,3,10.14,12,0.81,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"132646",40,31478,32448,506,93,3,5.84,24,0.89,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"163045",57,146622,215062,486,29,3,15.9,36,0.16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"84878",60,55771,216217,739,33,2,16.5,24,0.8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"53130",20,54758,151283,346,48,3,22.31,36,0.51,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"32737",50,75165,132107,720,87,3,2.86,60,0.63,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"158266",45,87863,119512,525,64,1,11.79,12,0.82,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"28616",65,69589,243308,453,106,1,9.45,60,0.67,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"113537",22,141501,212108,311,14,1,11.32,24,0.76,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"242750",61,41801,27369,814,10,4,22.42,12,0.46,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"104959",60,36916,68556,603,5,4,6.52,36,0.22,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"213048",50,120028,202161,738,80,4,21.98,60,0.27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"148249",30,55186,145320,618,11,3,8.45,48,0.29,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"98012",44,117032,15934,624,75,3,6.88,36,0.37,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"62542",64,62823,99166,637,11,1,15.07,12,0.13,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"769",41,102768,13009,448,106,4,4.87,12,0.11,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
"115072",46,55194,93970,566,29,1,4.16,24,0.54,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"88957",56,95595,245776,472,118,3,9.56,48,0.11,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"176002",51,28851,13334,366,47,3,13.45,12,0.66,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"158324",57,51374,102270,417,95,2,3.54,48,0.8,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"167002",67,114877,224775,307,51,3,19.7,24,0.21,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"57253",56,112527,96910,759,55,4,2.42,48,0.39,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"195310",66,26431,183670,502,50,1,15.61,12,0.66,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"243277",47,56516,46240,446,76,3,3.47,60,0.64,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"88810",65,33655,44860,677,65,1,18.25,12,0.78,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"57700",48,53067,12007,308,104,1,14.03,48,0.61,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"74934",54,41650,166824,403,64,1,6.6,12,0.85,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"131840",28,84220,238042,803,82,2,19.62,12,0.82,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"184794",19,17558,69683,508,104,4,16.64,36,0.36,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"180087",24,82093,89022,664,88,3,20.5,12,0.3,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"9999",64,22272,49269,486,97,1,15.53,36,0.34,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"172978",47,45584,160309,300,71,4,5.2,48,0.45,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"1992",46,42652,210840,659,86,3,10.42,12,0.52,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"13360",28,77959,214336,760,10,1,24.28,36,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"166810",64,81923,41425,752,106,3,16.59,48,0.34,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"254781",26,95085,169756,420,100,3,17.69,24,0.62,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"80857",34,70544,164273,523,78,1,20.94,12,0.46,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
"172684",20,110666,210308,650,102,2,5.26,12,0.34,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"111414",61,119057,44514,546,4,2,17.27,48,0.85,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"186785",18,118235,91915,836,117,1,18.12,48,0.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"15412",62,93529,193357,802,49,4,23.53,36,0.32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"206359",63,67946,150814,801,86,3,3.11,48,0.47,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"81626",34,93523,119279,386,26,2,12.99,24,0.34,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"142815",24,41051,205198,678,26,1,13.99,48,0.24,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"5161",66,41220,159098,837,4,1,18.14,48,0.31,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"234779",47,36372,200357,561,61,2,17.69,24,0.14,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"86268",60,101117,152611,565,65,4,24.86,24,0.86,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"184518",30,37151,178731,576,8,2,8.74,36,0.26,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"19048",35,63167,146600,807,42,3,18.48,60,0.33,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"20287",40,115694,229646,517,24,4,10.5,48,0.63,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"145356",62,136295,210082,508,37,2,6.57,36,0.52,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"59454",33,79593,183744,532,16,1,19.69,24,0.35,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"168554",60,16096,60568,806,30,1,11.08,60,0.16,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"210715",34,84117,23121,553,22,1,11.82,60,0.59,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"120311",29,29607,88899,485,57,3,9.73,48,0.66,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"95799",50,40946,52474,612,83,3,6.21,36,0.82,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"593",58,132514,177094,449,28,4,16.72,60,0.62,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"16662",19,82798,175943,322,76,1,11.58,48,0.67,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"22438",63,42969,169874,607,114,1,21.41,60,0.11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"143917",32,130694,216037,471,41,3,19.74,36,0.34,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"49086",67,97116,147992,486,75,4,13.53,36,0.73,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"204155",43,89079,186859,585,107,2,17.15,24,0.69,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"132968",56,59207,193930,789,74,2,8.21,48,0.77,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"203964",50,116476,217370,679,5,3,7.67,24,0.23,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"229604",63,109547,34410,846,24,4,2.04,24,0.61,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"60148",63,115534,210102,367,19,2,17.61,12,0.83,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"183101",65,138759,95531,391,5,3,19.85,48,0.63,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"155537",44,46911,178980,403,30,2,15.09,12,0.77,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"39683",45,98699,161024,647,18,2,14.64,36,0.45,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"184846",18,114171,101225,394,110,2,9.35,36,0.63,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"111026",54,57076,36638,776,69,3,14.63,60,0.14,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"177428",61,85054,66183,553,21,1,20.39,12,0.49,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"186877",43,133416,159573,708,105,4,19.78,36,0.12,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"224802",56,141429,32988,562,18,1,17.33,24,0.59,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"75100",22,120705,144868,426,40,4,5.02,12,0.26,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"17621",46,126800,220887,467,2,1,9.88,60,0.67,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"82947",32,142859,42460,580,85,4,12.89,48,0.54,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"118763",44,17148,51336,409,108,4,7.59,60,0.51,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"47626",47,17820,245671,446,99,2,19.08,48,0.82,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"139571",64,61501,114860,429,60,2,24.52,24,0.31,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
"244309",42,41633,200026,811,83,2,8.37,12,0.23,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"171886",67,52807,26779,356,31,2,21.95,24,0.39,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"250602",43,131605,109711,440,31,1,21.55,24,0.38,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"113313",49,143809,93717,536,80,2,6.78,60,0.73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"174677",41,134745,18564,789,1,1,3.07,24,0.46,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"197551",65,30096,29727,604,103,1,8.78,36,0.32,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"221286",65,115200,98009,734,80,4,19.8,12,0.82,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"13531",59,79933,71511,721,83,1,4.89,60,0.15,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
